participant,block,trial,condition,pic_presence,cue,prime,target,resp_acc,RT
s30_cjw_fs4,1,12,congruent,present,label,rollingpin,rollingpin,0,2293
s30_cjw_fs4,1,13,noise,present,notCued,noise,zebra,0,1954
s30_cjw_fs4,1,14,congruent,present,label,pumpkin,pumpkin,0,2669
s30_cjw_fs4,1,15,noise,absent,notCued,noise,NA,1,2293
s30_cjw_fs4,1,16,congruent,present,label,pumpkin,pumpkin,0,2174
s30_cjw_fs4,1,17,noise,absent,notCued,noise,NA,0,2740
s30_cjw_fs4,1,18,incongruent,absent,label,zebra,NA,0,2425
s30_cjw_fs4,1,19,congruent,present,label,kangaroo,kangaroo,0,2180
s30_cjw_fs4,1,20,noise,present,notCued,noise,kangaroo,1,2182
s30_cjw_fs4,1,21,congruent,present,label,turtle,turtle,1,2004
s30_cjw_fs4,1,22,incongruent,absent,label,football,NA,1,2023
s30_cjw_fs4,1,23,noise,absent,notCued,noise,NA,1,1922
s30_cjw_fs4,1,24,incongruent,absent,label,kangaroo,NA,1,2704
s30_cjw_fs4,1,25,noise,absent,notCued,noise,NA,1,1900
s30_cjw_fs4,1,26,incongruent,absent,label,banana,NA,0,1734
s30_cjw_fs4,1,27,noise,absent,notCued,noise,NA,1,2902
s30_cjw_fs4,1,28,noise,absent,notCued,noise,NA,0,1260
s30_cjw_fs4,1,29,noise,present,notCued,noise,banana,1,1887
s30_cjw_fs4,1,30,noise,present,notCued,noise,zebra,1,1921
s30_cjw_fs4,1,31,noise,absent,notCued,noise,NA,1,1944
s30_cjw_fs4,1,32,incongruent,absent,label,pumpkin,NA,0,2054
s30_cjw_fs4,1,33,noise,absent,notCued,noise,NA,0,2210
s30_cjw_fs4,1,34,incongruent,absent,label,turtle,NA,1,1159
s30_cjw_fs4,1,35,congruent,present,label,swan,swan,0,2078
s30_cjw_fs4,1,36,congruent,present,label,swan,swan,1,1371
s30_cjw_fs4,1,37,congruent,present,label,swan,swan,0,1373
s30_cjw_fs4,1,38,noise,present,notCued,noise,swan,1,1582
s30_cjw_fs4,1,39,noise,absent,notCued,noise,NA,0,1639
s30_cjw_fs4,1,40,noise,absent,notCued,noise,NA,1,1837
s30_cjw_fs4,1,41,incongruent,absent,label,rollingpin,NA,1,1765
s30_cjw_fs4,1,42,incongruent,present,label,turtle,zebra,1,1590
s30_cjw_fs4,1,43,noise,absent,notCued,noise,NA,0,1267
s30_cjw_fs4,1,44,noise,present,notCued,noise,swan,0,1878
s30_cjw_fs4,1,45,noise,absent,notCued,noise,NA,0,2342
s30_cjw_fs4,1,46,incongruent,absent,label,rollingpin,NA,0,2054
s30_cjw_fs4,1,47,incongruent,present,label,football,kangaroo,0,1370
s30_cjw_fs4,1,48,incongruent,absent,label,rollingpin,NA,1,1762
s30_cjw_fs4,1,49,noise,absent,notCued,noise,NA,0,1798
s30_cjw_fs4,1,50,noise,absent,notCued,noise,NA,0,1781
s30_cjw_fs4,1,51,congruent,present,label,banana,banana,0,2192
s30_cjw_fs4,1,52,incongruent,absent,label,rollingpin,NA,1,1794
s30_cjw_fs4,1,53,incongruent,absent,label,kangaroo,NA,0,1371
s30_cjw_fs4,1,54,noise,present,notCued,noise,football,1,1623
s30_cjw_fs4,1,55,congruent,present,label,rollingpin,rollingpin,0,845
s30_cjw_fs4,1,56,noise,absent,notCued,noise,NA,1,1837
s30_cjw_fs4,1,57,noise,absent,notCued,noise,NA,0,1876
s30_cjw_fs4,1,58,noise,absent,notCued,noise,NA,1,424
s30_cjw_fs4,1,59,incongruent,absent,label,swan,NA,1,1890
s30_cjw_fs4,1,60,incongruent,absent,label,zebra,NA,0,1371
s30_cjw_fs4,1,61,noise,absent,notCued,noise,NA,1,2134
s30_cjw_fs4,1,62,incongruent,absent,label,pumpkin,NA,1,1877
s30_cjw_fs4,1,63,incongruent,absent,label,turtle,NA,0,1831
s30_cjw_fs4,1,64,noise,present,notCued,noise,kangaroo,0,2195
s30_cjw_fs4,1,65,congruent,present,label,football,football,0,3265
s30_cjw_fs4,1,66,congruent,present,label,zebra,zebra,0,1557
s30_cjw_fs4,1,67,noise,absent,notCued,noise,NA,1,2453
s30_cjw_fs4,1,68,noise,present,notCued,noise,banana,0,2174
s30_cjw_fs4,1,69,incongruent,absent,label,pumpkin,NA,1,1845
s30_cjw_fs4,1,70,noise,absent,notCued,noise,NA,1,1847
s30_cjw_fs4,1,71,noise,present,notCued,noise,pumpkin,0,1606
s30_cjw_fs4,1,72,noise,absent,notCued,noise,NA,0,1528
s30_cjw_fs4,1,73,incongruent,present,label,pumpkin,rollingpin,0,1875
s30_cjw_fs4,1,74,noise,absent,notCued,noise,NA,0,1526
s30_cjw_fs4,1,75,noise,absent,notCued,noise,NA,0,1875
s30_cjw_fs4,1,76,incongruent,absent,label,rollingpin,NA,1,1476
s30_cjw_fs4,1,77,noise,absent,notCued,noise,NA,0,1621
s30_cjw_fs4,1,78,congruent,present,label,banana,banana,0,1744
s30_cjw_fs4,1,79,congruent,present,label,kangaroo,kangaroo,0,1761
s30_cjw_fs4,1,80,incongruent,present,label,football,turtle,1,1375
s30_cjw_fs4,1,81,noise,present,notCued,noise,pumpkin,0,1284
s30_cjw_fs4,1,82,noise,absent,notCued,noise,NA,1,634
s30_cjw_fs4,1,83,noise,absent,notCued,noise,NA,1,2054
s30_cjw_fs4,1,84,noise,present,notCued,noise,rollingpin,1,950
s30_cjw_fs4,1,85,incongruent,absent,label,rollingpin,NA,1,1633
s30_cjw_fs4,1,86,noise,absent,notCued,noise,NA,0,1507
s30_cjw_fs4,1,87,congruent,present,label,turtle,turtle,0,2082
s30_cjw_fs4,1,88,congruent,present,label,banana,banana,1,1857
s30_cjw_fs4,1,89,noise,absent,notCued,noise,NA,1,1894
s30_cjw_fs4,1,90,incongruent,absent,label,zebra,NA,1,1270
s30_cjw_fs4,1,91,noise,present,notCued,noise,banana,0,1392
s30_cjw_fs4,1,92,incongruent,absent,label,zebra,NA,1,1651
s30_cjw_fs4,1,93,noise,present,notCued,noise,football,0,1584
s30_cjw_fs4,1,94,noise,present,notCued,noise,kangaroo,0,1371
s30_cjw_fs4,1,95,congruent,present,label,kangaroo,kangaroo,0,1479
s30_cjw_fs4,1,96,incongruent,absent,label,kangaroo,NA,1,1925
s30_cjw_fs4,1,97,noise,absent,notCued,noise,NA,1,1584
s30_cjw_fs4,1,98,noise,present,notCued,noise,kangaroo,1,2864
s30_cjw_fs4,1,99,noise,absent,notCued,noise,NA,1,1795
s30_cjw_fs4,1,100,noise,present,notCued,noise,swan,0,1638
s30_cjw_fs4,1,101,incongruent,absent,label,pumpkin,NA,1,1939
s30_cjw_fs4,1,102,noise,present,notCued,noise,zebra,0,1508
s30_cjw_fs4,1,103,incongruent,absent,label,banana,NA,1,1896
s30_cjw_fs4,1,104,noise,absent,notCued,noise,NA,0,2020
s30_cjw_fs4,1,105,congruent,present,label,pumpkin,pumpkin,1,1886
s30_cjw_fs4,1,106,congruent,present,label,football,football,0,1874
s30_cjw_fs4,1,107,congruent,present,label,zebra,zebra,0,1976
s30_cjw_fs4,1,108,incongruent,absent,label,pumpkin,NA,1,2344
s30_cjw_fs4,1,109,incongruent,absent,label,kangaroo,NA,1,1936
s30_cjw_fs4,1,110,incongruent,absent,label,turtle,NA,1,2162
s30_cjw_fs4,1,111,incongruent,absent,label,turtle,NA,0,1505
s30_cjw_fs4,1,112,noise,absent,notCued,noise,NA,1,1867
s30_cjw_fs4,1,113,congruent,present,label,turtle,turtle,0,1844
s30_cjw_fs4,1,114,incongruent,absent,label,swan,NA,1,1583
s30_cjw_fs4,1,115,congruent,present,label,pumpkin,pumpkin,0,857
s30_cjw_fs4,1,116,congruent,present,label,football,football,0,1752
s30_cjw_fs4,1,117,congruent,present,label,football,football,0,952
s30_cjw_fs4,1,118,noise,present,notCued,noise,rollingpin,0,1477
s30_cjw_fs4,1,119,noise,present,notCued,noise,football,0,1897
s30_cjw_fs4,1,120,noise,present,notCued,noise,pumpkin,0,1606
s30_cjw_fs4,1,121,noise,present,notCued,noise,turtle,0,1864
s30_cjw_fs4,1,122,noise,present,notCued,noise,football,1,1584
s30_cjw_fs4,1,123,noise,absent,notCued,noise,NA,1,1925
s30_cjw_fs4,1,124,incongruent,present,label,kangaroo,banana,0,2059
s30_cjw_fs4,1,125,noise,present,notCued,noise,turtle,1,1161
s30_cjw_fs4,1,126,incongruent,absent,label,banana,NA,1,2038
s30_cjw_fs4,1,127,noise,present,notCued,noise,turtle,0,1584
s30_cjw_fs4,1,128,congruent,present,label,zebra,zebra,0,1476
s30_cjw_fs4,1,129,noise,present,notCued,noise,zebra,1,1718
s30_cjw_fs4,1,130,noise,absent,notCued,noise,NA,1,2181
s30_cjw_fs4,1,131,incongruent,absent,label,kangaroo,NA,1,2177
s30_cjw_fs4,1,132,noise,present,notCued,noise,pumpkin,1,1855
s30_cjw_fs4,1,133,incongruent,absent,label,football,NA,1,2102
s30_cjw_fs4,1,134,noise,absent,notCued,noise,NA,0,2646
s30_cjw_fs4,1,135,noise,absent,notCued,noise,NA,1,1959
s30_cjw_fs4,1,136,incongruent,present,label,kangaroo,pumpkin,0,1915
s30_cjw_fs4,1,137,incongruent,absent,label,swan,NA,0,2192
s30_cjw_fs4,1,138,noise,present,notCued,noise,rollingpin,0,1582
s30_cjw_fs4,1,139,incongruent,absent,label,rollingpin,NA,0,1266
s30_cjw_fs4,1,140,noise,absent,notCued,noise,NA,0,1161
s30_cjw_fs4,1,141,noise,present,notCued,noise,turtle,0,1477
s30_cjw_fs4,1,142,incongruent,absent,label,football,NA,0,1849
s30_cjw_fs4,1,143,noise,present,notCued,noise,swan,0,1586
s30_cjw_fs4,1,144,noise,present,notCued,noise,banana,0,1829
s30_cjw_fs4,1,145,congruent,present,label,zebra,zebra,1,1847
s30_cjw_fs4,1,146,incongruent,absent,label,kangaroo,NA,1,1477
s30_cjw_fs4,1,147,congruent,present,label,turtle,turtle,0,2101
s30_cjw_fs4,1,148,noise,present,notCued,noise,swan,0,1859
s30_cjw_fs4,1,149,congruent,present,label,banana,banana,0,1824
s30_cjw_fs4,1,150,noise,present,notCued,noise,zebra,0,2100
s30_cjw_fs4,1,151,incongruent,absent,label,swan,NA,1,1872
s30_cjw_fs4,1,152,noise,present,notCued,noise,pumpkin,0,1983
s30_cjw_fs4,1,153,noise,present,notCued,noise,turtle,1,1478
s30_cjw_fs4,1,154,noise,absent,notCued,noise,NA,1,2132
s30_cjw_fs4,1,155,noise,present,notCued,noise,kangaroo,0,1925
s30_cjw_fs4,1,156,noise,present,notCued,noise,rollingpin,0,1861
s30_cjw_fs4,1,157,congruent,present,label,rollingpin,rollingpin,0,1581
s30_cjw_fs4,1,158,incongruent,absent,label,banana,NA,1,1919
s30_cjw_fs4,1,159,congruent,present,label,kangaroo,kangaroo,0,1779
s30_cjw_fs4,1,160,noise,absent,notCued,noise,NA,1,1828
s30_cjw_fs4,2,1,incongruent,present,label,football,turtle,0,1733
s30_cjw_fs4,2,2,incongruent,present,label,kangaroo,banana,0,1883
s30_cjw_fs4,2,3,noise,present,notCued,noise,rollingpin,1,1372
s30_cjw_fs4,2,4,incongruent,absent,label,turtle,NA,1,1476
s30_cjw_fs4,2,5,noise,present,notCued,noise,swan,0,1558
s30_cjw_fs4,2,6,noise,present,notCued,noise,banana,0,1177
s30_cjw_fs4,2,7,incongruent,absent,label,football,NA,0,1523
s30_cjw_fs4,2,8,noise,absent,notCued,noise,NA,1,1584
s30_cjw_fs4,2,9,noise,present,notCued,noise,zebra,0,2014
s30_cjw_fs4,2,10,noise,absent,notCued,noise,NA,1,1651
s30_cjw_fs4,2,11,noise,present,notCued,noise,pumpkin,0,1551
s30_cjw_fs4,2,12,noise,present,notCued,noise,banana,1,1284
s30_cjw_fs4,2,13,incongruent,absent,label,zebra,NA,1,1269
s30_cjw_fs4,2,14,noise,absent,notCued,noise,NA,1,1477
s30_cjw_fs4,2,15,incongruent,absent,label,pumpkin,NA,1,1933
s30_cjw_fs4,2,16,noise,absent,notCued,noise,NA,0,1579
s30_cjw_fs4,2,17,noise,present,notCued,noise,turtle,0,1477
s30_cjw_fs4,2,18,noise,absent,notCued,noise,NA,1,1543
s30_cjw_fs4,2,19,incongruent,absent,label,kangaroo,NA,1,1700
s30_cjw_fs4,2,20,incongruent,absent,label,football,NA,1,1555
s30_cjw_fs4,2,21,congruent,present,label,turtle,turtle,0,1715
s30_cjw_fs4,2,22,noise,absent,notCued,noise,NA,1,2052
s30_cjw_fs4,2,23,noise,present,notCued,noise,rollingpin,0,1878
s30_cjw_fs4,2,24,noise,absent,notCued,noise,NA,1,1766
s30_cjw_fs4,2,25,congruent,present,label,pumpkin,pumpkin,1,1837
s30_cjw_fs4,2,26,incongruent,absent,label,swan,NA,1,1729
s30_cjw_fs4,2,27,incongruent,absent,label,rollingpin,NA,1,1699
s30_cjw_fs4,2,28,incongruent,absent,label,rollingpin,NA,1,1554
s30_cjw_fs4,2,29,incongruent,absent,label,rollingpin,NA,1,1887
s30_cjw_fs4,2,30,congruent,present,label,banana,banana,0,1760
s30_cjw_fs4,2,31,incongruent,absent,label,banana,NA,1,1847
s30_cjw_fs4,2,32,incongruent,absent,label,rollingpin,NA,1,1940
s30_cjw_fs4,2,33,noise,present,notCued,noise,rollingpin,0,1780
s30_cjw_fs4,2,34,noise,present,notCued,noise,banana,0,1499
s30_cjw_fs4,2,35,incongruent,absent,label,kangaroo,NA,0,2080
s30_cjw_fs4,2,36,incongruent,absent,label,banana,NA,1,1654
s30_cjw_fs4,2,37,noise,absent,notCued,noise,NA,1,1894
s30_cjw_fs4,2,38,noise,absent,notCued,noise,NA,1,1527
s30_cjw_fs4,2,39,noise,absent,notCued,noise,NA,1,1669
s30_cjw_fs4,2,40,noise,present,notCued,noise,swan,1,1665
s30_cjw_fs4,2,41,noise,present,notCued,noise,kangaroo,0,1650
s30_cjw_fs4,2,42,noise,absent,notCued,noise,NA,1,1056
s30_cjw_fs4,2,43,congruent,present,label,pumpkin,pumpkin,0,1284
s30_cjw_fs4,2,44,noise,absent,notCued,noise,NA,1,1479
s30_cjw_fs4,2,45,noise,present,notCued,noise,turtle,0,1534
s30_cjw_fs4,2,46,noise,present,notCued,noise,zebra,0,1478
s30_cjw_fs4,2,47,noise,absent,notCued,noise,NA,1,1372
s30_cjw_fs4,2,48,noise,absent,notCued,noise,NA,1,2644
s30_cjw_fs4,2,49,noise,present,notCued,noise,banana,1,2767
s30_cjw_fs4,2,50,incongruent,absent,label,banana,NA,1,1583
s30_cjw_fs4,2,51,noise,absent,notCued,noise,NA,1,1775
s30_cjw_fs4,2,52,noise,present,notCued,noise,football,0,1587
s30_cjw_fs4,2,53,incongruent,present,label,football,kangaroo,1,2761
s30_cjw_fs4,2,54,noise,absent,notCued,noise,NA,1,635
s30_cjw_fs4,2,55,noise,present,notCued,noise,rollingpin,1,1480
s30_cjw_fs4,2,56,noise,absent,notCued,noise,NA,1,1828
s30_cjw_fs4,2,57,noise,present,notCued,noise,zebra,0,951
s30_cjw_fs4,2,58,congruent,present,label,swan,swan,0,1479
s30_cjw_fs4,2,59,noise,absent,notCued,noise,NA,1,1632
s30_cjw_fs4,2,60,noise,present,notCued,noise,zebra,0,1162
s30_cjw_fs4,2,61,congruent,present,label,kangaroo,kangaroo,0,1585
s30_cjw_fs4,2,62,incongruent,absent,label,turtle,NA,1,1511
s30_cjw_fs4,2,63,noise,present,notCued,noise,football,0,1163
s30_cjw_fs4,2,64,noise,absent,notCued,noise,NA,1,1056
s30_cjw_fs4,2,65,noise,absent,notCued,noise,NA,1,1372
s30_cjw_fs4,2,66,incongruent,absent,label,pumpkin,NA,1,1623
s30_cjw_fs4,2,67,congruent,present,label,football,football,1,3060
s30_cjw_fs4,2,68,incongruent,absent,label,zebra,NA,1,1721
s30_cjw_fs4,2,69,incongruent,absent,label,football,NA,1,1585
s30_cjw_fs4,2,70,noise,absent,notCued,noise,NA,0,2270
s30_cjw_fs4,2,71,incongruent,present,label,kangaroo,pumpkin,0,1723
s30_cjw_fs4,2,72,incongruent,absent,label,zebra,NA,1,1782
s30_cjw_fs4,2,73,incongruent,absent,label,rollingpin,NA,0,2484
s30_cjw_fs4,2,74,noise,present,notCued,noise,turtle,0,422
s30_cjw_fs4,2,75,noise,absent,notCued,noise,NA,1,1657
s30_cjw_fs4,2,76,incongruent,absent,label,rollingpin,NA,1,1478
s30_cjw_fs4,2,77,incongruent,present,label,pumpkin,rollingpin,0,1956
s30_cjw_fs4,2,78,congruent,present,label,kangaroo,kangaroo,0,1376
s30_cjw_fs4,2,79,incongruent,absent,label,swan,NA,1,1161
s30_cjw_fs4,2,80,noise,present,notCued,noise,pumpkin,1,1177
s30_cjw_fs4,2,81,noise,present,notCued,noise,turtle,0,1635
s30_cjw_fs4,2,82,noise,present,notCued,noise,pumpkin,0,1177
s30_cjw_fs4,2,83,noise,present,notCued,noise,zebra,0,1057
s30_cjw_fs4,2,84,incongruent,present,label,banana,swan,0,1269
s30_cjw_fs4,2,85,noise,present,notCued,noise,banana,0,1605
s30_cjw_fs4,2,86,noise,present,notCued,noise,rollingpin,0,1478
s30_cjw_fs4,2,87,congruent,present,label,pumpkin,pumpkin,1,1284
s30_cjw_fs4,2,88,noise,absent,notCued,noise,NA,0,1686
s30_cjw_fs4,2,89,noise,present,notCued,noise,pumpkin,0,1498
s30_cjw_fs4,2,90,incongruent,present,label,turtle,zebra,0,1583
s30_cjw_fs4,2,91,incongruent,absent,label,turtle,NA,1,1583
s30_cjw_fs4,2,92,congruent,present,label,zebra,zebra,0,1670
s30_cjw_fs4,2,93,noise,absent,notCued,noise,NA,1,1585
s30_cjw_fs4,2,94,congruent,present,label,banana,banana,0,1177
s30_cjw_fs4,2,95,incongruent,absent,label,turtle,NA,1,1478
s30_cjw_fs4,2,96,congruent,present,label,swan,swan,0,1584
s30_cjw_fs4,2,97,incongruent,absent,label,banana,NA,1,1588
s30_cjw_fs4,2,98,noise,present,notCued,noise,football,0,1479
s30_cjw_fs4,2,99,noise,absent,notCued,noise,NA,1,634
s30_cjw_fs4,2,100,congruent,present,label,kangaroo,kangaroo,0,1159
s30_cjw_fs4,2,101,noise,present,notCued,noise,turtle,0,1057
s30_cjw_fs4,2,102,noise,present,notCued,noise,swan,0,740
s30_cjw_fs4,2,103,congruent,present,label,banana,banana,0,1070
s30_cjw_fs4,2,104,congruent,present,label,football,football,1,1056
s30_cjw_fs4,2,105,noise,present,notCued,noise,football,0,952
s30_cjw_fs4,2,106,noise,absent,notCued,noise,NA,1,739
s30_cjw_fs4,2,107,congruent,present,label,pumpkin,pumpkin,0,1070
s30_cjw_fs4,2,108,noise,absent,notCued,noise,NA,1,1162
s30_cjw_fs4,2,109,noise,absent,notCued,noise,NA,1,1162
s30_cjw_fs4,2,110,noise,present,notCued,noise,kangaroo,0,528
s30_cjw_fs4,2,111,congruent,present,label,football,football,0,1267
s30_cjw_fs4,2,112,congruent,present,label,rollingpin,rollingpin,0,1163
s30_cjw_fs4,2,113,incongruent,absent,label,pumpkin,NA,0,1372
s30_cjw_fs4,2,114,congruent,present,label,rollingpin,rollingpin,0,950
s30_cjw_fs4,2,115,congruent,present,label,banana,banana,0,1177
s30_cjw_fs4,2,116,congruent,present,label,rollingpin,rollingpin,0,1583
s30_cjw_fs4,2,117,noise,present,notCued,noise,kangaroo,0,1056
s30_cjw_fs4,2,118,incongruent,absent,label,zebra,NA,1,1370
s30_cjw_fs4,2,119,incongruent,absent,label,zebra,NA,1,2696
s30_cjw_fs4,2,120,noise,absent,notCued,noise,NA,1,1582
s30_cjw_fs4,2,121,noise,present,notCued,noise,pumpkin,0,2371
s30_cjw_fs4,2,122,noise,absent,notCued,noise,NA,1,1957
s30_cjw_fs4,2,123,noise,present,notCued,noise,kangaroo,1,1161
s30_cjw_fs4,2,124,incongruent,absent,label,kangaroo,NA,1,741
s30_cjw_fs4,2,125,congruent,present,label,turtle,turtle,1,845
s30_cjw_fs4,2,126,incongruent,absent,label,kangaroo,NA,1,1160
s30_cjw_fs4,2,127,congruent,present,label,zebra,zebra,0,4066
s30_cjw_fs4,2,128,noise,absent,notCued,noise,NA,1,1162
s30_cjw_fs4,2,129,congruent,present,label,swan,swan,1,633
s30_cjw_fs4,2,130,noise,present,notCued,noise,swan,1,1581
s30_cjw_fs4,2,131,incongruent,absent,label,swan,NA,1,2210
s30_cjw_fs4,2,132,congruent,present,label,football,football,1,1267
s30_cjw_fs4,2,133,noise,absent,notCued,noise,NA,1,739
s30_cjw_fs4,2,134,incongruent,absent,label,banana,NA,1,950
s30_cjw_fs4,2,135,noise,present,notCued,noise,football,1,951
s30_cjw_fs4,2,136,incongruent,absent,label,pumpkin,NA,1,1373
s30_cjw_fs4,2,137,incongruent,absent,label,football,NA,1,950
s30_cjw_fs4,2,138,noise,absent,notCued,noise,NA,1,1584
s30_cjw_fs4,2,139,noise,absent,notCued,noise,NA,1,846
s30_cjw_fs4,2,140,noise,absent,notCued,noise,NA,1,1267
s30_cjw_fs4,2,141,congruent,present,label,kangaroo,kangaroo,0,846
s30_cjw_fs4,2,142,noise,absent,notCued,noise,NA,1,1477
s30_cjw_fs4,2,143,congruent,present,label,rollingpin,rollingpin,1,1481
s30_cjw_fs4,2,144,incongruent,present,label,banana,football,1,1161
s30_cjw_fs4,2,145,incongruent,absent,label,pumpkin,NA,1,951
s30_cjw_fs4,2,146,congruent,present,label,swan,swan,1,741
s30_cjw_fs4,2,147,incongruent,absent,label,rollingpin,NA,1,1056
s30_cjw_fs4,2,148,congruent,present,label,turtle,turtle,1,737
s30_cjw_fs4,2,149,noise,absent,notCued,noise,NA,0,1375
s30_cjw_fs4,2,150,noise,absent,notCued,noise,NA,1,1056
s30_cjw_fs4,2,151,noise,present,notCued,noise,kangaroo,0,845
s30_cjw_fs4,2,152,noise,absent,notCued,noise,NA,1,846
s30_cjw_fs4,2,153,congruent,present,label,turtle,turtle,1,1161
s30_cjw_fs4,2,154,incongruent,absent,label,swan,NA,1,1267
s30_cjw_fs4,2,155,incongruent,absent,label,kangaroo,NA,1,1368
s30_cjw_fs4,2,156,noise,present,notCued,noise,swan,1,741
s30_cjw_fs4,2,157,noise,absent,notCued,noise,NA,1,949
s30_cjw_fs4,2,158,congruent,present,label,zebra,zebra,1,845
s30_cjw_fs4,2,159,congruent,present,label,zebra,zebra,1,2261
s30_cjw_fs4,2,160,incongruent,absent,label,kangaroo,NA,1,741
s31_eka_fs4,1,1,incongruent,absent,label,pumpkin,NA,0,3317
s31_eka_fs4,1,2,noise,present,notCued,noise,football,0,5141
s31_eka_fs4,1,3,incongruent,absent,label,zebra,NA,1,3222
s31_eka_fs4,1,4,congruent,present,label,rollingpin,rollingpin,1,3108
s31_eka_fs4,1,5,noise,absent,notCued,noise,NA,0,3892
s31_eka_fs4,1,6,incongruent,absent,label,kangaroo,NA,0,3826
s31_eka_fs4,1,7,noise,absent,notCued,noise,NA,0,4117
s31_eka_fs4,1,8,noise,present,notCued,noise,turtle,1,2259
s31_eka_fs4,1,9,congruent,present,label,banana,banana,0,2377
s31_eka_fs4,1,10,noise,absent,notCued,noise,NA,1,2342
s31_eka_fs4,1,11,noise,absent,notCued,noise,NA,1,2261
s31_eka_fs4,1,12,incongruent,absent,label,rollingpin,NA,0,2098
s31_eka_fs4,1,13,congruent,present,label,swan,swan,1,3278
s31_eka_fs4,1,14,congruent,present,label,banana,banana,0,4400
s31_eka_fs4,1,15,incongruent,absent,label,football,NA,0,2434
s31_eka_fs4,1,16,noise,present,notCued,noise,zebra,1,4051
s31_eka_fs4,1,17,incongruent,absent,label,swan,NA,1,2396
s31_eka_fs4,1,18,noise,absent,notCued,noise,NA,1,2228
s31_eka_fs4,1,19,noise,absent,notCued,noise,NA,0,2194
s31_eka_fs4,1,20,noise,absent,notCued,noise,NA,1,2321
s31_eka_fs4,1,21,noise,present,notCued,noise,rollingpin,0,1970
s31_eka_fs4,1,22,noise,present,notCued,noise,turtle,1,1055
s31_eka_fs4,1,23,incongruent,absent,label,kangaroo,NA,0,2690
s31_eka_fs4,1,24,noise,present,notCued,noise,swan,1,2212
s31_eka_fs4,1,25,noise,present,notCued,noise,rollingpin,0,2518
s31_eka_fs4,1,26,incongruent,absent,label,rollingpin,NA,0,2772
s31_eka_fs4,1,27,congruent,present,label,banana,banana,0,2430
s31_eka_fs4,1,28,noise,absent,notCued,noise,NA,0,2757
s31_eka_fs4,1,29,incongruent,absent,label,zebra,NA,0,3736
s31_eka_fs4,1,30,noise,present,notCued,noise,swan,0,2564
s31_eka_fs4,1,31,congruent,present,label,football,football,0,5665
s31_eka_fs4,1,32,incongruent,absent,label,rollingpin,NA,0,2180
s31_eka_fs4,1,33,noise,present,notCued,noise,football,1,2578
s31_eka_fs4,1,34,noise,present,notCued,noise,rollingpin,1,3602
s31_eka_fs4,1,35,incongruent,absent,label,turtle,NA,0,2276
s31_eka_fs4,1,36,incongruent,absent,label,banana,NA,1,2374
s31_eka_fs4,1,37,incongruent,present,label,banana,rollingpin,0,1890
s31_eka_fs4,1,38,noise,present,notCued,noise,kangaroo,1,2422
s31_eka_fs4,1,39,noise,present,notCued,noise,football,1,2434
s31_eka_fs4,1,40,incongruent,present,label,football,pumpkin,1,1933
s31_eka_fs4,1,41,incongruent,absent,label,zebra,NA,0,2533
s31_eka_fs4,1,42,noise,present,notCued,noise,zebra,0,2180
s31_eka_fs4,1,43,noise,present,notCued,noise,pumpkin,1,3503
s31_eka_fs4,1,44,congruent,present,label,zebra,zebra,1,2171
s31_eka_fs4,1,45,congruent,present,label,pumpkin,pumpkin,1,2830
s31_eka_fs4,1,46,noise,absent,notCued,noise,NA,1,3209
s31_eka_fs4,1,47,incongruent,absent,label,kangaroo,NA,0,2701
s31_eka_fs4,1,48,noise,absent,notCued,noise,NA,0,3204
s31_eka_fs4,1,49,noise,absent,notCued,noise,NA,1,2709
s31_eka_fs4,1,50,noise,present,notCued,noise,football,0,1891
s31_eka_fs4,1,51,incongruent,absent,label,kangaroo,NA,0,1953
s31_eka_fs4,1,52,incongruent,absent,label,zebra,NA,0,2134
s31_eka_fs4,1,53,incongruent,absent,label,banana,NA,1,2233
s31_eka_fs4,1,54,incongruent,absent,label,turtle,NA,0,2755
s31_eka_fs4,1,55,noise,absent,notCued,noise,NA,1,2377
s31_eka_fs4,1,56,congruent,present,label,pumpkin,pumpkin,0,2446
s31_eka_fs4,1,57,incongruent,absent,label,pumpkin,NA,1,1877
s31_eka_fs4,1,58,congruent,present,label,kangaroo,kangaroo,1,2076
s31_eka_fs4,1,59,congruent,present,label,turtle,turtle,1,3138
s31_eka_fs4,1,60,noise,absent,notCued,noise,NA,0,6869
s31_eka_fs4,1,61,congruent,present,label,turtle,turtle,1,2371
s31_eka_fs4,1,62,incongruent,absent,label,kangaroo,NA,0,1587
